city_A;city_B;POP_A;POP_B;CC_A;CC_B;distance;border_DUM;reg_border;FR_con;FR_int;EN_con;EN_int;CEAST;SOUTH;WEST;NORTH;col_en;col_fr;col_prop_fr;col_prop_en;res_en2;res_fr2;pred_en2;pred_fr2
Hamburg;Edinburgh;2123;478;DE;UK;888.1168971609043;1;0;0;0;1;0;0;0;1;0;162;5;8.325902465382978e-4;0.015521707587125644;1.7661487091846564;-1.0058458542632784;3.3214476260477275;2.6152837666973787
Hamburg;Murcia;2123;476;DE;ES;1923.277344168338;1;1;0;0;0;0;0;1;1;0;3;2;3.3303609861531913e-4;2.874390293912156e-4;-1.656158220605294;-1.3292331614511772;2.7547705092734036;2.0223803420111226
Hamburg;Nice;2123;472;DE;FR;1113.1192633071512;1;0;1;0;0;0;0;0;1;0;52;28;0.004662505380614469;0.004982276509447737;0.8101882746377833;0.9044212145232914;3.141055443943644;2.4277832956519125
Hamburg;Liege;2123;451;DE;BE;442.89857344050154;1;0;1;0;0;0;0;0;1;0;33;39;0.006494203922998724;0.003161829323303372;-0.25497464399580233;0.5916073860934312;3.7514822054622825;3.071954260036215
Hamburg;Bratislava;2123;444;DE;SK;781.2593309710794;1;1;0;0;0;0;1;0;1;0;37;13;0.0021647346409995744;0.0035450813624916594;0.2919609787155181;-0.05582817877072386;3.3189569339287064;2.6207775362322607
Hamburg;Leicester;2123;442;DE;UK;751.6516543602983;1;0;0;0;1;0;0;0;1;0;10;4;6.660721972306383e-4;9.581300979707188e-4;-1.0385842586335774;-1.2582373626147727;3.3411693516276233;2.644531723734663
Hamburg;Karlsruhe;2123;440;DE;DE;517.1974288444364;0;0;0;0;0;0;0;0;1;0;194;75;0.012488853698074467;0.018587723900631944;-0.10968562654688864;0.14186278276751643;5.377543785610217;4.175625330768794
Hamburg;Bergamo;2123;438;DE;IT;873.7842431598461;1;1;0;0;0;0;0;1;1;0;5;5;8.325902465382978e-4;4.790650489853594e-4;-1.6105911436843;-0.9092468141341177;3.2200290561184;2.518684726568218
Hamburg;Palma de Mallorca;2123;433;DE;ES;1646.5737644796516;1;1;0;0;0;0;0;1;1;0;11;2;3.3303609861531913e-4;0.0010539431077677907;-0.3470233685389314;-1.3293132595208315;2.744918641337302;2.022460440080777
Hamburg;Bologna;2123;432;DE;IT;1011.3306282037045;1;1;0;0;0;0;0;1;1;0;60;30;0.004995541479229788;0.005748780587824313;0.9983733072189395;1.0108982324827522;3.095971255003161;2.3902991491794032
Hamburg;Bielefeld;2123;419;DE;DE;196.8687407511167;0;0;0;0;0;0;0;0;1;0;121;29;0.004829023429922127;0.011593374185445697;-1.219967238923226;-1.4819687557747179;6.015757784519967;4.849264585761192
Hamburg;Rouen;2123;419;DE;FR;767.3211742383409;1;0;1;0;0;0;0;0;1;0;20;23;0.003829915134076171;0.0019162601959414377;-0.26120797336631935;0.5732905988436378;3.25694024692031;2.562203617085512
Hamburg;Strasbourg;2123;417;DE;FR;575.5210260930319;1;0;1;0;0;0;0;0;1;0;89;78;0.012988407845997448;0.008527357871939397;1.0289736437767645;1.5817105006121168;3.459662725955375;2.774998326077475
Hamburg;Tallinn;2123;416;DE;EE;1110.9426738504749;1;1;0;0;0;0;0;0;1;1;33;13;0.0021647346409995744;0.003161829323303372;0.5176731685849556;0.293159524292155;2.9788343928815246;2.2717898331693815
Hamburg;Szczecin;2123;416;DE;PL;301.7525816000274;1;1;0;0;0;0;1;0;1;0;39;12;0.001998216591691915;0.0037367073820858032;-0.2619765276129163;-0.7781703568321046;3.9255381737425625;3.263077006620105
Hamburg;Grenoble;2123;415;DE;FR;979.4048123936269;1;0;1;0;0;0;0;0;1;0;18;7;0.0011656263451536172;0.0017246341763472938;-0.17687916978452176;-0.4187243053361116;3.067250927680686;2.3646344543914246
Hamburg;Bari;2123;411;DE;IT;1473.5667832330612;1;1;0;0;0;0;0;1;1;0;13;6;9.991082958459574e-4;0.0012455691273619343;-0.19303757466831176;-0.25011018276992814;2.7579869321298487;2.041869651997983
Hamburg;Toulon;2123;410;DE;FR;1196.77525911615;1;0;1;0;0;0;0;0;1;0;10;7;0.0011656263451536172;9.581300979707188e-4;-0.6033679432351451;-0.251161297181297;2.905953036229191;2.19707144623661
Hamburg;Brighton;2123;410;DE;UK;753.7672918026598;1;0;0;0;1;0;0;0;1;0;42;4;6.660721972306383e-4;0.004024146411477018;0.49591959037760935;-1.1623878608015605;3.241750027905759;2.5486822219214513
Hamburg;Darmstadt;2123;407;DE;DE;419.6304302080254;0;0;0;0;0;0;0;0;1;0;144;55;0.009158492711921278;0.01379707341077835;-0.4585586289896381;-0.2300741670981084;5.428371928565639;4.23740735233058
Hamburg;Wuppertal;2123;395;DE;DE;318.627627211005;0;0;0;0;0;0;0;0;1;0;63;19;0.003163842936845532;0.0060362196172155285;-1.4464629449784991;-1.4650728110963043;5.589597671370032;4.409511790262744
Hamburg;Utrecht;2123;390;DE;NL;366.73933516520646;1;0;0;0;0;0;0;0;1;0;56;26;0.004329469281999149;0.005365528548636025;0.325109849681837;0.22383944859624058;3.7002418410533124;3.0342570894252416
Hamburg;Bournemouth;2123;390;DE;UK;866.745590544596;1;0;0;0;1;0;0;0;1;0;10;1;1.6651804930765957e-4;9.581300979707188e-4;-0.772920367986953;-2.3800998198826337;3.075505460980999;2.3800998198826337
Hamburg;Middlesbrough;2123;389;DE;UK;741.5281290680421;1;0;0;0;1;0;0;0;1;0;11;3;4.995541479229787e-4;0.0010539431077677907;-0.7876189349215507;-1.3969588526515515;3.185514207719921;2.4955711413196613
Hamburg;Geneva;2123;388;DE;CH;861.5725468195443;1;0;1;0;0;0;0;0;1;0;157;84;0.013987516141843405;0.015042642538140284;1.983054067366942;2.0525751346728414;3.073191737981366;2.378241664170472
Hamburg;Bydgoszcz;2123;383;DE;PL;534.9185422100072;1;1;0;0;0;0;1;0;1;0;12;6;9.991082958459574e-4;0.0011497561175648624;-0.9176938077227247;-0.9328280043896447;3.402600457510725;2.7245874736177
Hamburg;Basel;2123;381;DE;CH;688.8128189550268;1;0;0;0;0;0;0;0;1;0;213;95;0.01581921468422766;0.020408171086776308;2.1491390039268232;2.0281306299026483;3.2121531617826022;2.5257462616978925
Hamburg;Kaunas;2123;379;DE;LT;921.8523250554339;1;1;0;0;0;0;0;0;1;1;14;5;8.325902465382978e-4;0.0013413821371590063;-0.35460417626371327;-0.6881051017347228;2.9936615058789715;2.297543014168823
Hamburg;Brno;2123;376;DE;CZ;668.0530259999466;1;1;0;0;0;0;1;0;1;0;39;18;0.0029973248875378726;0.0037367073820858032;0.44629737723338064;0.3578232005303146;3.217264268896266;2.5325485573658497
Hamburg;Southampton;2123;376;DE;UK;830.2056333858837;1;0;0;0;1;0;0;0;1;0;95;29;0.004829023429922127;0.009102235930721828;1.4944545070718436;1.0000224501049206;3.0594223845286974;2.3672733798815537
Hamburg;Lens;2123;374;DE;FR;601.9098443827272;1;0;1;0;0;0;0;0;1;0;2;5;8.325902465382978e-4;1.9162601959414377e-4;-2.592936512291;-0.9957566056727704;3.2860836928509456;2.6051945181068707
Hamburg;Augsburg;2123;371;DE;DE;579.7197274195383;0;0;0;0;0;0;0;0;1;0;120;27;0.004495987331306808;0.011497561175648626;-0.28614361764049995;-0.5802969525614791;5.0736353604225455;3.8761338185658083
Hamburg;Padua;2123;370;DE;IT;914.8847020312878;1;1;0;0;0;0;0;1;1;0;20;3;4.995541479229787e-4;0.0019162601959414377;0.027700466757534584;-1.1747328963691324;2.968031806796456;2.2733451850372424
Hamburg;Ostrava;2123;365;DE;CZ;705.5294880193051;1;1;0;0;0;0;1;0;1;0;6;1;1.6651804930765957e-4;5.748780587824312e-4;-1.3473868467976473;-2.454011945971784;3.1391463160257023;2.454011945971784
Hamburg;Constanta;2123;364;DE;RO;1707.083269546683;1;1;0;0;0;0;1;0;1;0;3;3;4.995541479229787e-4;2.874390293912156e-4;-1.3951742998618306;-0.679949055184718;2.4937865885299404;1.7785613438528278
Hamburg;Stoke;2123;359;DE;UK;811.2211138832681;1;0;0;0;1;0;0;0;1;0;8;4;6.660721972306383e-4;7.665040783765751e-4;-0.9368342192488119;-0.9408805905173151;3.0162757609286475;2.327174951637206
Hamburg;Santa Cruz de Tenerife;2123;357;DE;ES;3475.0749608856645;1;1;0;0;0;0;0;1;1;0;4;2;3.3303609861531913e-4;3.8325203918828754e-4;-0.5660145827894257;-0.5205686717560303;1.9523089439093164;1.2137158523159757
Hamburg;Lublin;2123;354;DE;PL;890.735928126262;1;1;0;0;0;0;1;0;1;0;9;4;6.660721972306383e-4;8.623170881736469e-4;-0.7329581127456868;-0.852273117858829;2.9301826900819066;2.2385674789787195
Hamburg;Cardiff;2123;353;DE;UK;920.8094347528453;1;0;0;0;1;0;0;0;1;0;48;6;9.991082958459574e-4;0.00459902447025945;0.9688025509189419;-0.4180259386986272;2.9023984599889494;2.2097854079266823
Hamburg;Bradford;2123;341;DE;UK;776.7590635116442;1;0;0;0;1;0;0;0;1;0;15;2;3.3303609861531913e-4;0.0014371951469560782;-0.273104774391895;-1.602901159116415;2.981154975494105;2.2960483396763602
Hamburg;Alicante;2123;339;DE;ES;1864.6637572195132;1;1;0;0;0;0;0;1;1;0;5;5;8.325902465382978e-4;4.790650489853594e-4;-0.7280190634744093;-0.01324446021234501;2.3374569759085095;1.6226823726464452
Hamburg;Cluj-Napoca;2123;332;DE;RO;1225.1240565752194;1;1;0;0;0;0;1;0;1;0;9;2;3.3303609861531913e-4;8.623170881736469e-4;-0.41829525682754637;-1.2229839463687797;2.615519834163766;1.916131126928725
Hamburg;Granada;2123;330;DE;ES;2092.7746723493833;1;1;0;0;0;0;0;1;1;0;20;8;0.0013321443944612765;0.0019162601959414377;0.776969148113258;0.5780882519173024;2.218763125440733;1.5013532897625335
Hamburg;Timisoara;2123;328;DE;RO;1182.9973918897936;1;1;0;0;0;0;1;0;1;0;7;4;6.660721972306383e-4;6.706910685795031e-4;-0.6793194567121895;-0.5413347336165918;2.625229605767503;1.9276290947364823
Hamburg;Brescia;2123;327;DE;IT;892.42888090995;1;1;0;0;0;0;0;1;1;0;2;2;3.3303609861531913e-4;1.9162601959414377e-4;-2.1328571702348533;-1.445047070724161;2.8260043507947987;2.1381942512841063
Hamburg;Galati;2123;325;DE;RO;1577.8669273762976;1;1;0;0;0;0;1;0;1;0;3;1;1.6651804930765957e-4;2.874390293912156e-4;-1.3055040950275567;-1.6971118178469946;2.4041163836956665;1.6971118178469946
Hamburg;Montpellier;2123;323;DE;FR;1192.6161182893102;1;0;1;0;0;0;0;0;1;0;32;22;0.003663397084768511;0.0030660163135063003;0.8662923973520602;1.1887271347477433;2.5994435054476663;1.9023153186105728
Hamburg;Varna;2123;322;DE;BG;1743.257476783698;1;1;0;0;0;0;1;0;1;0;7;2;3.3303609861531913e-4;6.706910685795031e-4;-0.3737855606290095;-0.9165865659949062;2.3196957096843227;1.6097337465548516
Hamburg;Verona;2123;320;DE;IT;905.2136902463634;1;1;0;0;0;0;0;1;1;0;49;14;0.0023312526903072344;0.004694837480056522;1.1041863806259877;0.5386645097504912;2.787633917484639;2.1003928198647674
Hamburg;Valladolid;2123;318;DE;ES;1714.635607643716;1;1;0;0;0;0;0;1;1;0;9;9;0.0014986624437689363;8.623170881736469e-4;-0.11829905765178511;0.5904868583766083;2.3155236349880046;1.6067377189596113
Hamburg;Eindhoven;2123;316;DE;NL;385.466126935093;1;0;0;0;0;0;0;0;1;0;28;16;0.002664288788922553;0.0026827642743180126;-0.05923548133800252;0.03857345951665872;3.3914399915132063;2.7340152627231222
Hamburg;Charleroi;2123;314;DE;BE;516.9436014819111;1;0;1;0;0;0;0;0;1;0;6;3;4.995541479229787e-4;5.748780587824312e-4;-1.3782817122312825;-1.404274914576068;3.1700411814593377;2.502887203244178
Hamburg;Cordoba;2123;314;DE;ES;2070.8072916861233;1;1;0;0;0;0;0;1;1;0;9;3;4.995541479229787e-4;8.623170881736469e-4;0.03519416408513218;-0.34879360624513617;2.1620304132510872;1.447405894913246
Hamburg;A Coruna;2123;311;DE;ES;1757.2478369006812;1;1;0;0;0;0;0;1;1;0;5;5;8.325902465382978e-4;4.790650489853594e-4;-0.6594138841917442;0.04912597145423058;2.2688517966258446;1.5603119409798698
Hamburg;Coventry;2123;308;DE;UK;782.3734234645573;1;0;0;0;1;0;0;0;1;0;6;4;6.660721972306383e-4;5.748780587824312e-4;-1.0522812790376028;-0.7773583799092157;2.844040748265658;2.1636527410291064
Hamburg;Bonn;2123;306;DE;DE;370.827624666086;0;0;0;0;0;0;0;0;1;0;358;115;0.01914957567038085;0.03430105750735173;0.7319352872456275;0.7691563143520412;5.148597699155073;3.975775814011209
Hamburg;Ghent;2123;300;DE;BE;509.7042345181367;1;0;0;0;0;0;0;0;1;0;38;17;0.002830806838230213;0.003640894372288731;0.5164000135055081;0.3764738644253282;3.1211861462208774;2.456739479630888
Hamburg;Gdynia;2123;300;DE;PL;569.445286407765;1;1;0;0;0;0;1;0;1;0;20;3;4.995541479229787e-4;0.0019162601959414377;-0.04495009096228869;-1.273832221584433;3.0406823645162797;2.372444510252543
Budapest;Bucharest;2123;2064;HU;RO;639.2276141434189;1;0;0;0;0;0;1;0;0;0;345;137;0.02281297275514936;0.0330554883799898;0.3878555574358843;0.2305625715627611;5.455688859595476;4.689418354265364
Budapest;Warsaw;2123;2004;HU;PL;545.0059086362741;1;0;0;0;0;0;1;0;0;0;427;179;0.029806730826071066;0.040912155183349695;0.523492152447578;0.41347068303676904;5.533291860781047;4.773915122803986
Budapest;Stuttgart;2123;1735;HU;DE;749.7925908499184;1;1;0;0;0;0;1;0;1;0;128;45;0.007493312218844681;0.012264065254025201;-0.2627895148066541;-0.5448997208486424;5.114819778726271;4.351562210618962
Budapest;Vienna;2123;1674;HU;AT;217.0068336634026;1;1;0;0;0;0;1;0;1;0;1977;780;0.12988407845997446;0.18942232036881113;1.6203041100165223;1.4093622098258782;5.969031713154095;5.249931709857759
Budapest;Munich;2123;1647;HU;DE;566.0731056156985;1;1;0;0;0;0;1;0;1;0;406;200;0.03330360986153192;0.03890008197761118;0.7548188076561468;0.7978869139321231;5.251534351945586;4.500430452615913
Budapest;Brussels;2123;1498;HU;BE;1133.863244239636;1;1;1;0;0;0;1;0;1;0;254;166;0.02764199618507149;0.024336504488456256;0.9132409519438924;1.2581348508462487;4.624093315074644;3.853852937510295
Budapest;Stockholm;2123;1479;HU;SE;1312.3829149164967;1;1;0;0;0;0;1;0;0;1;258;95;0.01581921468422766;0.024719756527644545;1.0516095509169294;0.8271460494132402;4.5013500340046875;3.7267308421873007
Budapest;Frankfurt;2123;1462;HU;DE;815.8421599947266;1;1;0;0;0;0;1;0;1;0;175;63;0.010490637106382553;0.016767276714487578;0.33312035205428436;0.06926326585999631;4.83166562186923;4.073871460531536
Budapest;Cologne;2123;1398;HU;DE;960.4548663959279;1;1;0;0;0;0;1;0;1;0;118;51;0.00849242051469064;0.011305935156054481;0.11555100582839593;0.03788468001571253;4.65513361863727;3.893940952708613
Budapest;Copenhagen;2123;1360;HU;DK;1014.3252515027001;1;1;0;0;0;0;1;0;0;1;160;47;0.00782634831746;0.015330081567531502;0.495386637566352;0.03207552616671493;4.579787177667475;3.8180720755433435
Budapest;Valencia;2123;1318;HU;ES;1801.3504604967754;1;1;0;0;0;0;1;1;0;0;25;26;0.004329469281999149;0.002395325244926797;-0.903108278312294;-0.08405737164321139;4.121984103180495;3.3421539096646935
Budapest;Turin;2123;1309;HU;IT;919.018483413705;1;1;0;0;0;0;1;1;0;0;72;59;0.009824564909151914;0.006898536705389175;-0.3252683161457416;0.2320784163923813;4.601934435161797;3.8454590275133382
Budapest;Glasgow;2123;1228;HU;UK;1844.391420608607;1;1;0;0;1;0;1;0;1;0;56;28;0.004662505380614469;0.005365528548636025;0.012164170063190156;0.09620473708861937;4.013187520671959;3.2359997730865846
Budapest;Prague;2123;1175;HU;CZ;446.5830842148828;1;0;0;0;0;0;1;0;0;0;825;326;0.054284884074297025;0.07904573308258431;1.7291832235055913;1.5272183505243204;4.986200162829089;4.2596790308423875
Budapest;Lyon;2123;1175;HU;FR;1107.0343099946224;1;1;1;0;0;0;1;0;1;0;59;57;0.009491528810536597;0.005652967578027241;-0.2492643082999721;0.4738238860288469;4.326801752205692;3.569227381805703
Budapest;Sofia;2123;1174;HU;BG;627.116488485562;1;0;0;0;0;0;1;0;0;0;281;68;0.011323227352920852;0.026923455752977197;0.8998612837025474;0.21910729081209473;4.738493385631198;4.000400414364012
Budapest;Liverpool;2123;1170;HU;UK;1684.6866254150746;1;1;0;0;1;0;1;0;1;0;29;12;0.001998216591691915;0.0027785772841150843;-0.6489863197116685;-0.7596459738504971;4.016282149698142;3.2445526236384974
Budapest;Porto;2123;1163;HU;PT;2301.561336488377;1;1;0;0;0;0;1;1;0;0;34;25;0.00416295123269149;0.0032576423331004438;-0.25551643514092764;0.2191084030326762;3.7818769597570894;2.999767421835524
Budapest;Seville;2123;1082;HU;ES;2328.6499296392494;1;1;0;0;0;0;1;1;0;0;43;39;0.006494203922998724;0.0041199594212740906;0.0813632772926008;0.76271306813648;3.6798368384009614;2.900848577993166
Budapest;Dublin;2123;1070;HU;IE;1901.3048368222985;1;1;0;0;1;0;1;0;1;0;84;23;0.003829915134076171;0.008048292822954037;0.6181627992085834;0.09434912673979481;3.8126539996347297;3.0411450891893548
Budapest;Helsinki;2123;1065;HU;FI;1461.5099749139429;1;1;0;0;0;0;1;0;0;1;166;84;0.013987516141843405;0.01590495962631393;1.1143195678197209;1.1954302721198675;3.9976682205368226;3.235386526723446
Budapest;Amsterdam;2123;1052;HU;NL;1151.4892629303658;1;1;0;0;0;0;1;0;1;0;258;114;0.018983057621073194;0.024719756527644545;1.3980311739983944;1.3347972972176416;4.1549284109232225;3.401401151176854
Budapest;Rotterdam;2123;1025;HU;NL;1159.4307081607828;1;1;0;0;0;0;1;0;1;0;52;26;0.004329469281999149;0.004982276509447737;-0.16500276355001545;-0.10565589264372707;4.116246482131443;3.363752430665209
Budapest;Dusseldorf;2123;1016;HU;DE;982.711137200441;1;1;0;0;0;0;1;0;1;0;55;25;0.00416295123269149;0.005269715538838953;-0.2176031439036626;-0.25965337424562746;4.224936329136134;3.478529199113828
Budapest;Essen-Oberhausen;2123;986;HU;DE;976.8282784006143;1;1;0;0;0;0;1;0;1;0;22;9;0.0014986624437689363;0.0021078862155355814;-1.0994191620880305;-1.2484973503870376;4.190461615446346;3.445721927723257
Budapest;Lille;2123;953;HU;FR;1217.4002421983269;1;1;1;0;0;0;1;0;1;0;23;25;0.00416295123269149;0.0022036992253326535;-0.8509423306925713;-0.016950590455416074;3.986436546621721;3.2358264153236167
Budapest;Lodz;2123;919;HU;PL;475.92647821061945;1;0;0;0;0;0;1;0;0;0;24;10;0.0016651804930765957;0.002299512235129725;-1.4435128415812557;-1.6022707301799781;4.621566671929202;3.904855823174024
Budapest;Marseille;2123;862;HU;FR;1169.116546047984;1;1;1;0;0;0;1;0;1;0;33;31;0.005162059528537447;0.003161829323303372;-0.389285022890896;0.29252487100906405;3.885792584357376;3.141462333476082
Budapest;Antwerp;2123;830;HU;BE;1141.0274186824302;1;1;0;0;0;0;1;0;1;0;77;30;0.004995541479229788;0.007377601754374535;0.4893653012014965;0.2884102977070899;3.8544401206521877;3.1127870839550655
Budapest;Bilbao;2123;822;HU;ES;1780.4244105497455;1;1;0;0;0;0;1;1;0;0;24;9;0.0014986624437689363;0.002299512235129725;-0.34066354036397445;-0.5650929201292957;3.5187173707119204;2.7623174974655154
Budapest;Newcastle;2123;814;HU;UK;1658.6864116905504;1;1;0;0;1;0;1;0;1;0;17;4;6.660721972306383e-4;0.0016288211665502219;-0.7242766285064177;-1.4176955192891898;3.557489972562634;2.8039898804090804
Budapest;Krakow;2123;807;HU;PL;291.48100272191584;1;0;0;0;0;0;1;0;0;0;112;43;0.007160276120229361;0.01073105709727205;-0.090796426084247;-0.3544950301244702;4.809295297379341;4.115695145818033
Budapest;Bochum-Herne;2123;804;HU;DE;964.8090516009984;1;1;0;0;0;0;1;0;1;0;5;3;4.995541479229787e-4;4.790650489853594e-4;-2.3256133036152074;-2.1020766894255996;3.935051216049308;3.2006889780937096
Budapest;Thessaloniki;2123;777;HU;GR;819.8203096946314;1;1;0;0;0;0;1;1;0;0;47;14;0.0023312526903072344;0.004503211460462378;-0.15892663438249297;-0.6428913213444578;4.009074236092552;3.281948650959716
Budapest;Nuremberg;2123;769;HU;DE;629.5878521340861;1;1;0;0;0;0;1;0;1;0;48;24;0.00399643318338383;0.00459902447025945;-0.3162361178125799;-0.2917937750183327;4.187437128720471;3.4698476053662786
Budapest;Riga;2123;764;HU;LV;1108.161172517234;1;1;0;0;0;0;1;0;0;1;83;25;0.00416295123269149;0.007952479813156966;0.6505327812644084;0.18717944978960482;3.76830782653219;3.031696375078596
Budapest;Duisburg;2123;758;HU;DE;991.8714025946375;1;1;0;0;0;0;1;0;1;0;5;5;8.325902465382978e-4;4.790650489853594e-4;-2.2291807056089366;-1.4967461316725998;3.8386186180430366;3.1061840441067003
Budapest;Dortmund;2123;750;HU;DE;950.3916491551762;1;1;0;0;0;0;1;0;1;0;32;22;0.003663397084768511;0.0030660163135063003;-0.39016428422361016;-0.03440200831954556;3.8559001870233365;3.1254444616778616
Budapest;Hanover;2123;747;HU;DE;860.7068917763924;1;1;0;0;0;0;1;0;1;0;29;16;0.002664288788922553;0.0027785772841150843;-0.5554077585666111;-0.4232452153637086;3.922703588553085;3.19583393760349
Budapest;Zurich;2123;718;HU;CH;795.2395946740191;1;1;0;0;0;0;1;0;1;0;207;95;0.01581921468422766;0.01983329302799388;1.4038578851244765;1.3472480485325378;3.9288609081408925;3.206628843068003
Budapest;Oslo;2123;712;HU;NO;1485.239999328623;1;1;0;0;0;0;1;0;0;1;95;24;0.00399643318338383;0.009102235930721828;1.0896366730362996;0.45700478421047225;3.464240218564241;2.7210490461374737
Budapest;Bremen;2123;709;HU;DE;957.237450729724;1;1;0;0;0;0;1;0;1;0;35;11;0.0018316985423842554;0.003353455342897516;-0.22249580234365146;-0.6519896648566467;3.777843863833065;3.0498849376550172
Budapest;Dresden;2123;697;HU;DE;553.4948391086785;1;1;0;0;0;0;1;0;1;0;138;52;0.008658938563998297;0.013222195351995918;0.7736298163343069;0.5060077535958838;4.153623868822898;3.4452359649855437
Budapest;Sheffield;2123;693;HU;UK;1590.2997364857465;1;1;0;0;1;0;1;0;1;0;20;3;4.995541479229787e-4;0.0019162601959414377;-0.38381734094595865;-1.5367276681192945;3.3795496144999495;2.635339956787404
Budapest;Palermo;2123;680;HU;IT;1143.0089958805165;1;1;0;0;0;0;1;1;0;0;32;11;0.0018316985423842554;0.0030660163135063003;-0.12916195128470778;-0.46501369363459644;3.5948978540844343;2.862908966432967
Budapest;Poznan;2123;679;HU;PL;567.5143033949928;1;0;0;0;0;0;1;0;0;0;36;18;0.0029973248875378726;0.0034492683526945876;-0.5180342668761894;-0.5032142156409054;4.1015532053323;3.39358597353707
Budapest;Bordeaux;2123;652;HU;FR;1542.736439657743;1;1;1;0;0;0;1;0;1;0;36;32;0.005328577577845106;0.0034492683526945876;0.2609343841119361;0.8833474480902305;3.3225845543441737;2.582388454709496
Budapest;Wroclaw;2123;634;HU;PL;427.8818371717548;1;0;0;0;0;0;1;0;0;0;38;11;0.0018316985423842554;0.003640894372288731;-0.5802531657524844;-1.1249823736735234;4.21783932547887;3.522877646471894
Budapest;Gothenburg;2123;627;HU;SE;1229.3040816274488;1;1;0;0;0;0;1;0;0;1;39;18;0.0029973248875378726;0.0037367073820858032;0.2266747805145961;0.18400513908304153;3.43688686561505;2.706366618813123
Budapest;Zaragoza;2123;615;HU;ES;1708.6362946472132;1;1;0;0;0;0;1;1;0;0;6;6;9.991082958459574e-4;5.748780587824312e-4;-1.3809368457229327;-0.6400968119084988;3.1726963149509877;2.431856281136554
Budapest;Genoa;2123;611;HU;IT;860.0413783413983;1;1;0;0;0;0;1;1;0;0;27;14;0.0023312526903072344;0.002586951264520941;-0.3670277092406392;-0.3067673282262784;3.6628645752449684;2.945824657841537
Budapest;Catania;2123;602;HU;IT;1156.53645262286;1;1;0;0;0;0;1;1;0;0;12;4;6.660721972306383e-4;0.0011497561175648624;-0.9435793560019062;-1.315743455767664;3.4284860057899067;2.7020378168875547
Budapest;The Hague;2123;589;HU;NL;1176.998663858013;1;1;0;0;0;0;1;0;1;0;69;34;0.005661613676460426;0.006611097675997959;0.8466468002508215;0.8648839896458715;3.3874597043464383;2.66147653497029
Budapest;Toulouse;2123;588;HU;FR;1440.59402935922;1;1;1;0;0;0;1;0;1;0;27;25;0.00416295123269149;0.002586951264520941;0.0573670707332476;0.7132190465864667;3.2384697952710817;2.505656778281734
Budapest;Bristol;2123;568;HU;UK;1623.425262559287;1;1;0;0;1;0;1;0;1;0;27;6;9.991082958459574e-4;0.002586951264520941;0.18899379534109834;-0.5798715529105373;3.106843070663231;2.371631022138592
Budapest;Vilnius;2123;554;HU;LT;911.4421659683848;1;1;0;0;0;0;1;0;0;1;36;17;0.002830806838230213;0.0034492683526945876;0.08971166972596123;0.05365444689238382;3.4938072687301487;2.7795588971638323
Budapest;Saarbrucken;2123;552;HU;DE;914.7177295305473;1;1;0;0;0;0;1;0;1;0;8;8;0.0013321443944612765;7.665040783765751e-4;-1.4070738075666964;-0.6928791443874822;3.486515349246532;2.772320686067318
Budapest;Malaga;2123;543;HU;ES;2266.234823457486;1;1;0;0;0;0;1;1;0;0;21;3;4.995541479229787e-4;0.002012073205738509;0.23830260119853147;-0.963180513006918;2.8062198365248916;2.0617928016750278
Budapest;Nantes;2123;536;HU;FR;1554.4277506377507;1;1;1;0;0;0;1;0;1;0;8;21;0.0034968790354608513;7.665040783765751e-4;-0.9838119298973099;0.7121667637159811;3.063253471577146;2.332355674007442
Budapest;Leeds;2123;534;HU;UK;1607.7630245856337;1;1;0;0;1;0;1;0;1;0;28;8;0.0013321443944612765;0.0026827642743180126;0.29829954699520206;-0.22259397575375986;3.0339049631800017;2.3020355174335956
Budapest;Nottingham;2123;532;HU;UK;1558.1817435087291;1;1;0;0;1;0;1;0;1;0;13;4;6.660721972306383e-4;0.0012455691273619343;-0.4868461513435749;-0.934886236304536;3.0517955088051116;2.3211805974244264
Budapest;Florence;2123;525;HU;IT;737.4953690995621;1;1;0;0;0;0;1;1;0;0;112;48;0.00799286636676766;0.01073105709727205;1.1405388030370105;0.9976227033803808;3.5779600682580837;2.8735783075275103
Budapest;Gdansk;2123;519;HU;PL;763.0735171165711;1;0;0;0;0;0;1;0;0;0;24;10;0.0016651804930765957;0.002299512235129725;-0.3602477401439899;-0.5307291560836841;3.5383015704919356;2.83331424907773
Budapest;Leipzig;2123;516;HU;DE;646.08051293013;1;1;0;0;0;0;1;0;1;0;180;66;0.010990191254305533;0.017246341763472936;1.5412788241361266;1.2369882404484143;3.651678026754084;2.952666501578011
Budapest;Mannheim;2123;508;HU;DE;813.9437948255465;1;1;0;0;0;0;1;0;1;0;28;12;0.001998216591691915;0.0026827642743180126;-0.1314624076363684;-0.27261034911791;3.4636669178115724;2.7575169989059103
Budapest;Belfast;2123;501;HU;UK;1907.846336723427;1;1;0;0;1;0;1;0;1;0;17;4;6.660721972306383e-4;0.0016288211665502219;0.006265325333738058;-0.7060420726608309;2.826948018722478;2.0923364337807215
Budapest;Portsmouth;2123;500;HU;UK;1509.4168734637126;1;1;0;0;1;0;1;0;1;0;8;3;4.995541479229787e-4;7.665040783765751e-4;-0.9150681791600698;-1.169396260152626;2.9945097208399054;2.2680085488207355
